COD_UF,SG_UF,NM_UF,NM_MICRO,NM_MESO,TP_MUNICIPIO,CD_MUNICIPIO,NM_MUNICIPIO,LONG,LAT,ALT
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1502202,CAPANEMA,-4717512612,-1192441995,27276528
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1502301,CAPITÃO POÇO,-4706282538,-1746187293,64787476
15,PA,PARÁ,CASTANHAL,METROPOLITANA DE BELÉM,URBANO,1502400,CASTANHAL,-4792664314,-1295756805,46797427
15,PA,PARÁ,ARARI,MARAJÓ,URBANO,1502509,CHAVES,-4998931861,-16243729,11587442
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1502608,COLARES,-4828872843,-932091244,12004689
15,PA,PARÁ,CONCEIÇÃO DO ARAGUAIA,SUDESTE PARAENSE,URBANO,1502707,CONCEIÇÃO DO ARAGUAIA,-4926450081,-826486353,180163212
15,PA,PARÁ,TOMÉ-AÇU,NORDESTE PARAENSE,URBANO,1502756,CONCÓRDIA DO PARÁ,-4794988694,-1984521463,49262563
15,PA,PARÁ,SÃO FÉLIX DO XINGU,SUDESTE PARAENSE,URBANO,1502764,CUMARU DO NORTE,-5077157838,-7811106537,311596246
15,PA,PARÁ,PARAUAPEBAS,SUDESTE PARAENSE,URBANO,1502772,CURIONÓPOLIS,-4960221422,-6096819952,210954188
15,PA,PARÁ,FUROS DE BREVES,MARAJÓ,URBANO,1502806,CURRALINHO,-4979152285,-180942342,2481094
15,PA,PARÁ,SANTARÉM,BAIXO AMAZONAS,URBANO,1502855,CURUÁ,-5511967861,-1889928704,23287489
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1502905,CURUÇÁ,-4785126509,-73249551,16082956
15,PA,PARÁ,PARAGOMINAS,SUDESTE PARAENSE,URBANO,1502939,DOM ELISEU,-4755591489,-429077772,261070712
15,PA,PARÁ,PARAUAPEBAS,SUDESTE PARAENSE,URBANO,1502954,ELDORADO DOS CARAJÁS,-4937395194,-6103525161,138742621
15,PA,PARÁ,ÓBIDOS,BAIXO AMAZONAS,URBANO,1503002,FARO,-5674575302,-2172975242,19039247
15,PA,PARÁ,CONCEIÇÃO DO ARAGUAIA,SUDESTE PARAENSE,URBANO,1503044,FLORESTA DO ARAGUAIA,-4969757841,-7558700872,187622498
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1503077,GARRAFÃO DO NORTE,-4704504602,-1931697043,45818804
15,PA,PARÁ,PARAGOMINAS,SUDESTE PARAENSE,URBANO,1503093,GOIANÉSIA DO PARÁ,-4910104492,-3842468,82583803
15,PA,PARÁ,PORTEL,MARAJÓ,URBANO,1503101,GURUPÁ,-5164369572,-1404918,16392511
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1503200,IGARAPÉ-AÇU,-4762237549,-1124322,42533392
15,PA,PARÁ,CAMETÁ,NORDESTE PARAENSE,URBANO,1503309,IGARAPÉ-MIRI,-4896229947,-1983116,9283106
15,PA,PARÁ,CASTANHAL,METROPOLITANA DE BELÉM,URBANO,1503408,INHANGAPI,-4791339275,-1426581981,3928414
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1503457,IPIXUNA DO PARÁ,-4749971759,-25575285,46116508
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1503507,IRITUIA,-4744075561,-1771474995,17251349
15,PA,PARÁ,ITAITUBA,SUDOESTE PARAENSE,URBANO,1503606,ITAITUBA,-5599004886,-426372948,25058629
15,PA,PARÁ,ARARI,MARAJÓ,URBANO,1507904,SOURE,-4851601266,-7259255,15888703
15,PA,PARÁ,TOMÉ-AÇU,NORDESTE PARAENSE,URBANO,1507953,TAILÂNDIA,-4895128163,-29370795,52194732
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1507961,TERRA ALTA,-4790780835,-1034826664,35418681
15,PA,PARÁ,ÓBIDOS,BAIXO AMAZONAS,URBANO,1507979,TERRA SANTA,-5649090477,-2108114474,20198662
15,PA,PARÁ,TOMÉ-AÇU,NORDESTE PARAENSE,URBANO,1508001,TOMÉ-AÇU,-4814689659,-2419366855,1520066
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1508035,TRACUATEUA,-4689947834,-1068784059,32912548
15,PA,PARÁ,ITAITUBA,SUDOESTE PARAENSE,URBANO,1508050,TRAIRÃO,-5599617003,-469981915,126408414
15,PA,PARÁ,SÃO FÉLIX DO XINGU,SUDESTE PARAENSE,URBANO,1508084,TUCUMÃ,-5113953925,-6749972007,298984349
15,PA,PARÁ,BELÉM,METROPOLITANA DE BELÉM,URBANO,1504422,MARITUBA,-4834053588,-1346417266,14164564
15,PA,PARÁ,ALTAMIRA,SUDOESTE PARAENSE,URBANO,1504455,MEDICILÂNDIA,-5288834535,-3445417412,128521265
15,PA,PARÁ,PORTEL,MARAJÓ,URBANO,1504505,MELGAÇO,-507174647,-1803446699,8899709
15,PA,PARÁ,CAMETÁ,NORDESTE PARAENSE,URBANO,1504604,MOCAJUBA,-4950902346,-2582872973,14514668
15,PA,PARÁ,TOMÉ-AÇU,NORDESTE PARAENSE,URBANO,1504703,MOJU,-4876719913,-1885889,14428254
15,PA,PARÁ,SANTARÉM,BAIXO AMAZONAS,URBANO,1504802,MONTE ALEGRE,-5407337473,-2003328,67366476
15,PA,PARÁ,ARARI,MARAJÓ,URBANO,1504901,MUANÁ,-4921683244,-1530026208,6205626
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1504950,NOVA ESPERANÇA DO PIRIÁ,-4696209288,-2267625989,72106754
15,PA,PARÁ,TUCURUÍ,SUDESTE PARAENSE,URBANO,1504976,NOVA IPIXUNA,-4907988694,-4923086307,112806927
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1505007,NOVA TIMBOTEUA,-4739320228,-1204143647,47717253
15,PA,PARÁ,ITAITUBA,SUDOESTE PARAENSE,URBANO,1505031,NOVO PROGRESSO,-5541987012,-7034835913,224205442
15,PA,PARÁ,TUCURUÍ,SUDESTE PARAENSE,URBANO,1505064,NOVO REPARTIMENTO,-4994863824,-42481485,95016847
15,PA,PARÁ,ÓBIDOS,BAIXO AMAZONAS,URBANO,1505106,ÓBIDOS,-5551632351,-1909235496,29793842
15,PA,PARÁ,CAMETÁ,NORDESTE PARAENSE,URBANO,1505205,OEIRAS DO PARÁ,-4985510611,-2004734,7081295
15,PA,PARÁ,ÓBIDOS,BAIXO AMAZONAS,URBANO,1505304,ORIXIMINÁ,-5586279952,-17637535,43484541
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1505403,OURÉM,-4711761936,-1548947142,15406258
15,PA,PARÁ,SÃO FÉLIX DO XINGU,SUDESTE PARAENSE,URBANO,1505437,OURILÂNDIA DO NORTE,-5109083277,-6740617086,322442251
15,PA,PARÁ,ALTAMIRA,SUDOESTE PARAENSE,URBANO,1505486,PACAJÁ,-5063484083,-3830305704,71
15,PA,PARÁ,MARABÁ,SUDESTE PARAENSE,URBANO,1505494,PALESTINA DO PARÁ,-4832179373,-5749934106,123148483
15,PA,PARÁ,PARAGOMINAS,SUDESTE PARAENSE,URBANO,1505502,PARAGOMINAS,-4735696156,-29941905,88343788
15,PA,PARÁ,PARAUAPEBAS,SUDESTE PARAENSE,URBANO,1505536,PARAUAPEBAS,-4990078063,-6072729888,155338669
15,PA,PARÁ,REDENÇÃO,SUDESTE PARAENSE,URBANO,1505551,PAU D'ARCO,-5004827553,-7836794404,191079864
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1505601,PEIXE-BOI,-4731792702,-1189569241,24528518
15,PA,PARÁ,REDENÇÃO,SUDESTE PARAENSE,URBANO,1505635,PIÇARRA,-4886840067,-6453676235,191927264
15,PA,PARÁ,SANTARÉM,BAIXO AMAZONAS,URBANO,1505650,PLACAS,-5421696813,-3867315562,107337623
15,PA,PARÁ,ARARI,MARAJÓ,URBANO,1505700,PONTA DE PEDRAS,-4887178556,-1396599998,4199593
15,PA,PARÁ,PORTEL,MARAJÓ,URBANO,1505809,PORTEL,-5082249044,-1936451,10988676
15,PA,PARÁ,ALMEIRIM,BAIXO AMAZONAS,URBANO,1505908,PORTO DE MOZ,-5224247692,-1746090089,12672152
15,PA,PARÁ,SANTARÉM,BAIXO AMAZONAS,URBANO,1506005,PRAINHA,-5348181394,-18056945,11990042
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1506104,PRIMAVERA,-4711725126,-940111516,19890609
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1506112,QUATIPURU,-4700678699,-900115854,13512052
15,PA,PARÁ,REDENÇÃO,SUDESTE PARAENSE,URBANO,1506138,REDENÇÃO,-5002964183,-80276045,223681568
15,PA,PARÁ,REDENÇÃO,SUDESTE PARAENSE,URBANO,1506161,RIO MARIA,-5004641088,-7311115245,199645647
15,PA,PARÁ,PARAGOMINAS,SUDESTE PARAENSE,URBANO,1506187,RONDON DO PARÁ,-4806997375,-4777821727,192542076
15,PA,PARÁ,ITAITUBA,SUDOESTE PARAENSE,URBANO,1506195,RURÓPOLIS,-5490586226,-409906539,144182125
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1506203,SALINÓPOLIS,-4735312026,-623638,27148172
15,PA,PARÁ,ARARI,MARAJÓ,URBANO,1506302,SALVATERRA,-485131866,-754525974,1563598
15,PA,PARÁ,BELÉM,METROPOLITANA DE BELÉM,URBANO,1506351,SANTA BÁRBARA DO PARÁ,-4829774065,-1229439467,12723869
15,PA,PARÁ,ARARI,MARAJÓ,URBANO,1506401,SANTA CRUZ DO ARARI,-4917161557,-659974126,466635
15,PA,PARÁ,CASTANHAL,METROPOLITANA DE BELÉM,URBANO,1506500,SANTA ISABEL DO PARÁ,-4816305994,-1297395901,2924218
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1506559,SANTA LUZIA DO PARÁ,-469061692,-1518827891,80139038
15,PA,PARÁ,CONCEIÇÃO DO ARAGUAIA,SUDESTE PARAENSE,URBANO,1506583,SANTA MARIA DAS BARREIRAS,-4971935186,-887055054,165
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1506609,SANTA MARIA DO PARÁ,-4757469541,-1347866459,54948229
15,PA,PARÁ,CONCEIÇÃO DO ARAGUAIA,SUDESTE PARAENSE,URBANO,1506708,SANTANA DO ARAGUAIA,-5034480432,-9329424525,177690018
15,PA,PARÁ,SANTARÉM,BAIXO AMAZONAS,URBANO,1506807,SANTARÉM,-5471857017,-243621333,52691026
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1506906,SANTARÉM NOVO,-4740092474,-928719536,16290325
15,PA,PARÁ,CASTANHAL,METROPOLITANA DE BELÉM,URBANO,1507003,SANTO ANTÔNIO DO TAUÁ,-4813243307,-11516925,23946605
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1507102,SÃO CAETANO DE ODIVELAS,-480258055,-74661776,14205716
15,PA,PARÁ,MARABÁ,SUDESTE PARAENSE,URBANO,1507151,SÃO DOMINGOS DO ARAGUAIA,-4872037341,-5549841,141567835
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1507201,SÃO DOMINGOS DO CAPIM,-4777478457,-16758145,8956195
15,PA,PARÁ,SÃO FÉLIX DO XINGU,SUDESTE PARAENSE,URBANO,1507300,SÃO FÉLIX DO XINGU,-5199378252,-6642483278,192412806
15,PA,PARÁ,BRAGANTINA,NORDESTE PARAENSE,URBANO,1507409,SÃO FRANCISCO DO PARÁ,-4779051461,-1170188785,34845062
15,PA,PARÁ,REDENÇÃO,SUDESTE PARAENSE,URBANO,1507458,SÃO GERALDO DO ARAGUAIA,-4855571249,-639895797,127325684
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1507466,SÃO JOÃO DA PONTA,-4792072417,-851002145,16302402
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1507474,SÃO JOÃO DE PIRABAS,-471726743,-766442532,18189947
15,PA,PARÁ,MARABÁ,SUDESTE PARAENSE,URBANO,1507508,SÃO JOÃO DO ARAGUAIA,-487886334,-5359002724,100552859
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1507607,SÃO MIGUEL DO GUAMÁ,-4748240894,-1617135914,12146203
15,PA,PARÁ,FUROS DE BREVES,MARAJÓ,URBANO,1507706,SÃO SEBASTIÃO DA BOA VISTA,-4953231217,-17188505,6685908
15,PA,PARÁ,REDENÇÃO,SUDESTE PARAENSE,URBANO,1507755,SAPUCAIA,-4970358071,-6942857113,199915545
15,PA,PARÁ,ALTAMIRA,SUDOESTE PARAENSE,URBANO,1507805,SENADOR JOSÉ PORFÍRIO,-5195305642,-2594850418,2
15,PA,PARÁ,TUCURUÍ,SUDESTE PARAENSE,URBANO,1508100,TUCURUÍ,-4966718437,-3766889084,32472291
15,PA,PARÁ,PARAGOMINAS,SUDESTE PARAENSE,URBANO,1508126,ULIANÓPOLIS,-4750314475,-375719301,123904014
15,PA,PARÁ,ALTAMIRA,SUDOESTE PARAENSE,URBANO,1508159,URUARÁ,-5373703105,-37065285,162216302
15,PA,PARÁ,SALGADO,NORDESTE PARAENSE,URBANO,1508209,VIGIA,-4814149859,-855532574,7545379
15,PA,PARÁ,GUAMÁ,NORDESTE PARAENSE,URBANO,1508308,VISEU,-4613876522,-1203278527,7618306
15,PA,PARÁ,ALTAMIRA,SUDOESTE PARAENSE,URBANO,1508357,VITÓRIA DO XINGU,-5201126035,-288376571,16543706
15,PA,PARÁ,REDENÇÃO,SUDESTE PARAENSE,URBANO,1508407,XINGUARA,-4994270058,-7101512827,236843462
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600055,SERRA DO NAVIO,-5200353844,897841041,139974718
16,AP,AMAPÁ,AMAPÁ,NORTE DO AMAPÁ,URBANO,1600105,AMAPÁ,-5079321447,2053921245,1194772
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600154,PEDRA BRANCA DO AMAPARI,-5194659427,776882861,73579336
16,AP,AMAPÁ,OIAPOQUE,NORTE DO AMAPÁ,URBANO,1600204,CALÇOENE,-5094477273,2496559045,8604143
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600212,CUTIAS,-5080162603,971078055,7891462
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600238,FERREIRA GOMES,-5118742905,853977393,3905903
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600253,ITAUBAL,-5070017944,600653288,16
16,AP,AMAPÁ,MAZAGÃO,SUL DO AMAPÁ,URBANO,1600279,LARANJAL DO JARI,-5253902074,-8556645,8685386
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600303,MACAPÁ,-5105740546,3895101,14506623
21,MA,MARANHÃO,COELHO NETO,LESTE MARANHENSE,URBANO,2100303,ALDEIAS ALTAS,-4346873485,-4630779495,80487172
21,MA,MARANHÃO,PINDARÉ,OESTE MARANHENSE,URBANO,2100402,ALTAMIRA DO MARANHÃO,-4546467583,-4162269267,55192125
21,MA,MARANHÃO,CODÓ,LESTE MARANHENSE,URBANO,2100436,ALTO ALEGRE DO MARANHÃO,-4444824749,-4207227,56966469
21,MA,MARANHÃO,PINDARÉ,OESTE MARANHENSE,URBANO,2100477,ALTO ALEGRE DO PINDARÉ,-4584207962,-3665170374,17599259
16,AP,AMAPÁ,MAZAGÃO,SUL DO AMAPÁ,URBANO,1600402,MAZAGÃO,-5128607686,-124396329,7219743
16,AP,AMAPÁ,OIAPOQUE,NORTE DO AMAPÁ,URBANO,1600501,OIAPOQUE,-5183055256,3851130733,3
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600535,PORTO GRANDE,-5141444882,712554702,70030128
16,AP,AMAPÁ,AMAPÁ,NORTE DO AMAPÁ,URBANO,1600550,PRACUÚBA,-5078425372,1742508487,1071486
16,AP,AMAPÁ,MACAPÁ,SUL DO AMAPÁ,URBANO,1600600,SANTANA,-5117284647,-38373479,17139647
16,AP,AMAPÁ,AMAPÁ,NORTE DO AMAPÁ,URBANO,1600709,TARTARUGALZINHO,-5091278615,150984824,1847916
16,AP,AMAPÁ,MAZAGÃO,SUL DO AMAPÁ,URBANO,1600808,VITÓRIA DO JARI,-5241961478,-918977089,3071937
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1700251,ABREULÂNDIA,-4916243756,-9621790712,238861866
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1700301,AGUIARNÓPOLIS,-4747045659,-6547170821,173193729
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1700350,ALIANÇA DO TOCANTINS,-4894124002,-1130374305,335700857
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1700400,ALMAS,-4717417168,-1157452347,420740438
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1700707,ALVORADA,-4912681141,-1247881532,30224726
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1701002,ANANÁS,-4807976461,-6362818154,192715457
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1701051,ANGICO,-4786207784,-638775275,270833554
17,TO,TOCANTINS,PORTO NACIONAL,ORIENTAL DO TOCANTINS,URBANO,1701101,APARECIDA DO RIO NEGRO,-4797667001,-9955877715,267070795
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1701309,ARAGOMINAS,-4852343019,-7164349271,302735223
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1701903,ARAGUACEMA,-4956181264,-8801802544,156
17,TO,TOCANTINS,RIO FORMOSO,OCIDENTAL DO TOCANTINS,URBANO,1702000,ARAGUAÇU,-4982861244,-1292558371,315167807
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1702109,ARAGUAÍNA,-4820870525,-719132894,235277019
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1702158,ARAGUANÃ,-4864374955,-658224942,139451152
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1702208,ARAGUATINS,-4812350734,-5650586473,116261365
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1702307,ARAPOEMA,-4907563739,-7652569735,209446061
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1702406,ARRAIAS,-4694610706,-1293441986,722402051
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1702554,AUGUSTINÓPOLIS,-4788095679,-5465414296,147772414
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1702703,AURORA DO TOCANTINS,-4640708298,-1270848986,481000844
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1702901,AXIXÁ DO TOCANTINS,-4777415603,-5624309066,217832215
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1703008,BABAÇULÂNDIA,-4775881613,-7201864532,161381782
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1703057,BANDEIRANTES DO TOCANTINS,-485783806,-7764859141,290992965
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1703073,BARRA DO OURO,-4768713497,-7691766599,163374048
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1703107,BARROLÂNDIA,-4873146059,-9831653365,346969179
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1703206,BERNARDO SAYÃO,-4889905435,-7868512483,163731013
17,TO,TOCANTINS,PORTO NACIONAL,ORIENTAL DO TOCANTINS,URBANO,1703305,BOM JESUS DO TOCANTINS,-4816638049,-8963348013,188018168
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1703602,BRASILÂNDIA DO TOCANTINS,-4848537442,-8384889351,217736921
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1703701,BREJINHO DE NAZARÉ,-4855866023,-1101080506,222777925
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1703800,BURITI DO TOCANTINS,-4822325013,-5313538856,155460741
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1703826,CACHOEIRINHA,-4791419778,-6113241647,20041262
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1703842,CAMPOS LINDOS,-4680197435,-7971681394,297387732
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1703867,CARIRI DO TOCANTINS,-4917104073,-1188899746,291100357
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1703883,CARMOLÂNDIA,-4839595993,-7031478778,30044747
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1703891,CARRASCO BONITO,-4803063343,-5322661355,116001105
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1703909,CASEARA,-4994869227,-9267406219,175792959
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1704105,CENTENÁRIO,-4733839851,-8958463639,311053772
17,TO,TOCANTINS,RIO FORMOSO,OCIDENTAL DO TOCANTINS,URBANO,1704600,CHAPADA DE AREIA,-4918310786,-1014198858,273822331
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1705102,CHAPADA DA NATIVIDADE,-4775390489,-1162426783,354776647
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1705508,COLINAS DO TOCANTINS,-4848159454,-8054624675,233502707
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1705557,COMBINADO,-4655207234,-1281860767,428169059
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1705607,CONCEIÇÃO DO TOCANTINS,-4729286881,-1221727777,408838513
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1706001,COUTO MAGALHÃES,-4917657157,-835511837,194727349
17,TO,TOCANTINS,RIO FORMOSO,OCIDENTAL DO TOCANTINS,URBANO,1706100,CRISTALÂNDIA,-4918630029,-1059072464,274339322
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1706258,CRIXÁS DO TOCANTINS,-4891551383,-1110427429,239512231
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1706506,DARCINÓPOLIS,-4775216111,-6712351001,287169246
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1707009,DIANÓPOLIS,-4682040907,-1162523188,68926917
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1707108,DIVINÓPOLIS DO TOCANTINS,-4920541319,-979530114,262828215
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1707207,DOIS IRMÃOS DO TOCANTINS,-4906733864,-926129671,256687621
17,TO,TOCANTINS,RIO FORMOSO,OCIDENTAL DO TOCANTINS,URBANO,1707306,DUERÉ,-4926587592,-1134128542,232096256
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1707405,ESPERANTINA,-485441476,-5366608059,99868761
17,TO,TOCANTINS,RIO FORMOSO,OCIDENTAL DO TOCANTINS,URBANO,1707553,FÁTIMA,-4889898266,-1075250873,329776316
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1707652,FIGUEIRÓPOLIS,-4917384673,-1213677998,294467697
17,TO,TOCANTINS,ARAGUAÍNA,OCIDENTAL DO TOCANTINS,URBANO,1707702,FILADÉLFIA,-4748496414,-7337611906,157963023
17,TO,TOCANTINS,RIO FORMOSO,OCIDENTAL DO TOCANTINS,URBANO,1708205,FORMOSO DO ARAGUAIA,-4952686036,-1180514197,268534548
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1708254,FORTALEZA DO TABOCÃO,-4851742642,-9058965301,225868742
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1708304,GOIANORTE,-4893689019,-8770520805,262436486
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1709005,GOIATINS,-4731543549,-770917239,188053175
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1709302,GUARAÍ,-4850864061,-8836165658,257325051
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1709500,GURUPI,-4907147747,-1172977232,300351357
17,TO,TOCANTINS,PORTO NACIONAL,ORIENTAL DO TOCANTINS,URBANO,1709807,IPUEIRAS,-4845192623,-1124628862,226594554
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1710508,ITACAJÁ,-477681124,-8390980552,196480857
17,TO,TOCANTINS,BICO DO PAPAGAIO,OCIDENTAL DO TOCANTINS,URBANO,1710706,ITAGUATINS,-4747993595,-5775385088,156704499
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1710904,ITAPIRATINS,-4811119961,-8384329593,179519091
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1711100,ITAPORÃ DO TOCANTINS,-486932637,-8568828612,339248352
17,TO,TOCANTINS,GURUPI,OCIDENTAL DO TOCANTINS,URBANO,1711506,JAÚ DO TOCANTINS,-4859460829,-1265292637,350583423
17,TO,TOCANTINS,MIRACEMA DO TOCANTINS,OCIDENTAL DO TOCANTINS,URBANO,1711803,JUARINA,-4909864319,-8117423968,200295256
17,TO,TOCANTINS,RIO FORMOSO,OCIDENTAL DO TOCANTINS,URBANO,1711902,LAGOA DA CONFUSÃO,-4962008534,-1078869556,188205395
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1711951,LAGOA DO TOCANTINS,-4756144663,-102968867,315985955
17,TO,TOCANTINS,PORTO NACIONAL,ORIENTAL DO TOCANTINS,URBANO,1712009,LAJEADO,-4835850395,-9744682436,195580364
17,TO,TOCANTINS,DIANÓPOLIS,ORIENTAL DO TOCANTINS,URBANO,1712157,LAVANDEIRA,-4650667572,-1279165879,40302284
17,TO,TOCANTINS,JALAPÃO,ORIENTAL DO TOCANTINS,URBANO,1712405,LIZARDA,-4667516546,-9594570288,415984801
